laptop_id,Name,Price,Rating,Total_Reviews,Product_Link,Processor,RAM,Operating_System,Storage,Warranty
105,"HP OMEN AI",134990,4.5,112,https://www.flipkart.com/hp-omen-ai-amd-ryzen-7-octa-core-350-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-16-ap0165ax-gaming-laptop/p/itm5661c90728083?pid=COMHEHHXKFQSABXZ&lid=LSTCOMHEHHXKFQSABXZEF3JCN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_142&otracker=search&fm=organic&iid=en_1qIIdxl_62nbzkykufBv_4rOMbEfrCxKIHfFLHZ5bk5jPasYSfmRV27tLuEi-DsHSt8s0FwzStmVNuDw0YIb7vRQYaQqNgqexXd2bqUccoJutiYFZitabsVRk1n1kESm&ppt=sp&ppn=sp&ssid=riyctednpc0000001784730945053&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen AI 7 Octa Core Processor","24 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
106,"Lenovo IdeaPad Slim 5 WUXGA IPS",77990,4.1,117,https://www.flipkart.com/lenovo-ideapad-slim-5-wuxga-ips-office-2024-full-metal-body-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-13arp10-thin-light-laptop/p/itmce73e91ed2bfc?pid=COMH8ZYXDKUYTDW9&lid=LSTCOMH8ZYXDKUYTDW9OQ5RDT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_143&otracker=search&fm=organic&iid=447b5a77-2df6-45e3-ba61-b890be726387.COMH8ZYXDKUYTDW9.SEARCH&ppt=sp&ppn=sp&ssid=riyctednpc0000001784730945053&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 7 Octa Core Processor","16 GB LPDDR5X RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
107,"Acer Aspire Lite",49990,4.1,1090,https://www.flipkart.com/acer-aspire-lite-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm130746bcc0e38?pid=COMGWKF2QYG6XNCZ&lid=LSTCOMGWKF2QYG6XNCZRHWCKU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_144&otracker=search&fm=organic&iid=447b5a77-2df6-45e3-ba61-b890be726387.COMGWKF2QYG6XNCZ.SEARCH&ppt=sp&ppn=sp&ssid=riyctednpc0000001784730945053&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (12th Gen)","16 GB DDR4 RAM","Windows 11","512 GB SSD","1 Year Onsite Warranty"
108,"Acer Aspire 7 (i5 14th Gen)",84999,4.3,151,https://www.flipkart.com/acer-aspire-7-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-a715-79g-gaming-laptop/p/itm96c08ed7d9792?pid=COMHEYV9AZZXC8PC&lid=LSTCOMHEYV9AZZXC8PCE20HTI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_145&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMHEYV9AZZXC8PC.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core 5 Processor","16 GB DDR4 RAM","64 bit Windows 11 Home","512 GB SSD","1 Year Warranty"
109,"ASUS Vivobook 14 (2025)",74990,4.4,526,https://www.flipkart.com/asus-vivobook-14-2025-office-2024-m365-basic-backlit-keyboard-intel-core-ultra-5-225h-16-gb-1-tb-ssd-windows-11-home-x1407ca-ly1581ws-thin-light-laptop/p/itm3747a23544888?pid=COMHCQ5EAUHHZW4D&lid=LSTCOMHCQ5EAUHHZW4DT133UG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_146&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMHCQ5EAUHHZW4D.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
110,"Samsung Galaxy Book4 Metal",56990,4.4,19735,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-np750xgj-lg6in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_147&otracker=search&fm=organic&iid=en_Hsz4kOt4QvhJWs7C1qshEf2y32PMWwh2m35LidOH_fADcCZn5_rxzgi5xDe6Up8NsfGME0kkMQMICwGxasfmZSpiZoP3ZcDDMuaOuWFYumNI6M0hMpKqXScYrHcLo0nX&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","8 GB LPDDR4X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
111,"Samsung Galaxy Book4 Metal",57490,4.4,10670,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_148&otracker=search&fm=organic&iid=en_Hsz4kOt4QvhJWs7C1qshEf2y32PMWwh2m35LidOH_fBDvb7xKOblGyuHmp-WmJkfVqKfzRTPmTYCvEc1OQ2_kCChg9vAnpscSdI7uOc1ZHVI6M0hMpKqXScYrHcLo0nX&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (13th Gen)","8 GB LPDDR4X RAM","64 bit Windows 11","512 GB SSD","1 Year Onsite Warranty"
112,"Lenovo IdeaPad Pro 5",135990,4.4,68,https://www.flipkart.com/lenovo-ideapad-pro-5-1yr-adp-intel-core-ultra-9-285h-32-gb-1-tb-ssd-windows-11-home-14iah10-thin-light-laptop/p/itmd7d69c58f3bc7?pid=COMHEAQTBUKSCUZE&lid=LSTCOMHEAQTBUKSCUZELO7MJY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_149&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMHEAQTBUKSCUZE.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 9 Processor","32 GB LPDDR5X RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
113,"Acer Aspire 3",32799,3.8,9828,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZ8BARKXFF&lid=LSTCOMH7NCZ8BARKXFFT7KZLT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_150&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMH7NCZ8BARKXFF.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Celeron Dual Core Processor","8 GB DDR4 RAM","64 bit Windows 11 Home","256 GB SSD","1 Year Warranty"
114,"HP Omnibook 3 2K WUXGA",72990,4.1,11,https://www.flipkart.com/hp-omnibook-3-2k-wuxga-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-14-hz0024qu-laptop/p/itmbd5346cd09abc?pid=COMHZGK2ACSECZB5&lid=LSTCOMHZGK2ACSECZB52ALLPO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_151&otracker=search&fm=organic&iid=en_Hsz4kOt4QvhJWs7C1qshEf2y32PMWwh2m35LidOH_fAPN1sAgBXmo_hmC15PynHeQDaMOpjaAqIhVlr2eDOqkK8WMJxc_eOD3pdFe_35DQVI6M0hMpKqXScYrHcLo0nX&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor","16 GB LPDDR5X RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
115,"HP 15 (i5 14th Gen)",82990,4.2,195,https://www.flipkart.com/hp-15-i5-14th-gen-intel-core-5-120u-24-gb-512-gb-ssd-windows-11-home-15-fd0262tu-thin-light-laptop/p/itm027a3317f4ff9?pid=COMHM94A7PHVCQT7&lid=LSTCOMHM94A7PHVCQT7QTPOH7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_152&otracker=search&fm=organic&iid=en_Hsz4kOt4QvhJWs7C1qshEf2y32PMWwh2m35LidOH_fBvaIPPotQHr1yhjGfcFIAgajNODExQ3AD2YwLVEpFEnHQxmIaeT1eVU6lHR1JOxyBI6M0hMpKqXScYrHcLo0nX&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core 5 Processor","24 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
116,"ASUS TUF Gaming F16 (2025)",199990,4.8,31,https://www.flipkart.com/asus-tuf-gaming-f16-2025-office-2024-m365-basic-intel-core-i7-14th-gen-14650hx-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5070-165-hz-fx688jpr-qt043ws-laptop/p/itm8c23f3b4e57ad?pid=COMHCQ4K6VFCWQ2B&lid=LSTCOMHCQ4K6VFCWQ2BPWVELZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_153&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMHCQ4K6VFCWQ2B.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core i7 Processor (14th Gen)","32 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
117,"Acer Aspire 3",48104,4.1,1002,https://www.flipkart.com/acer-aspire-3-amd-ryzen-quad-core-7330u-8-gb-256-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH898FYYFGRAFZ&lid=LSTCOMH898FYYFGRAFZRSRCGK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_154&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMH898FYYFGRAFZ.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 3 Quad Core Processor","8 GB DDR4 RAM","Windows 11","256 GB SSD","1 Year Onsite Warranty"
118,"HP 15",78990,4.4,67,https://www.flipkart.com/hp-15-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-15-fc0761au-thin-light-laptop/p/itm61f1a7157aecd?pid=COMHKXYAB4KG9YRY&lid=LSTCOMHKXYAB4KG9YRYDUWFIG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_155&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMHKXYAB4KG9YRY.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 7 Octa Core Processor","16 GB DDR4 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
119,"Acer Aspire 3",33250,3.8,9828,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-128-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZGGGWQC4W&lid=LSTCOMH7NCZGGGWQC4WA6EIVT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_156&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMH7NCZGGGWQC4W.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Celeron Dual Core Processor","8 GB DDR4 RAM","64 bit Windows 11 Home","128 GB SSD","1 Year Warranty"
120,"DELL 15 (Previouly Inspiron)",57990,4.5,6,https://www.flipkart.com/dell-15-previouly-inspiron-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-dc15255-thin-light-laptop/p/itmb80bb4e819164?pid=COMHDXXUHGDCHMQX&lid=LSTCOMHDXXUHGDCHMQXUEUE9X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_157&otracker=search&fm=organic&iid=en_Hsz4kOt4QvhJWs7C1qshEf2y32PMWwh2m35LidOH_fA0K_UavsjdDyNoUMUVfNoyKS7KjhXWMehRCKPAR7kLICmyONG8u9GUv-mVZHUzBoxI6M0hMpKqXScYrHcLo0nX&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Quad Core Processor","8 GB LPDDR5 RAM","Windows 11","512 GB SSD","1 Year Onsite Warranty"
121,"HP 14 AI PC",85990,4.1,790,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-14-ep1152tu-thin-light-laptop/p/itm448874079369f?pid=COMHG98EXZ3AJYZN&lid=LSTCOMHG98EXZ3AJYZNODD67U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_158&otracker=search&fm=organic&iid=en_Hsz4kOt4QvhJWs7C1qshEf2y32PMWwh2m35LidOH_fAn1umggl-X_yitBntsylENn9sG8qIKSbGwDcGdLV_LgSGkgDYpheMzpTOfbcb9jJp1sQwqMItuDWKS8EApF5EI&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
122,"HP 14 AI PC",79990,4.1,790,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-ep1151tu-14-gr1036tu-14-ep1151tu-thin-light-laptop/p/itm4c681812b88bf?pid=COMHF8G932EYZAJF&lid=LSTCOMHF8G932EYZAJFOUI9CA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_161&otracker=search&fm=organic&iid=en_Hsz4kOt4QvhJWs7C1qshEf2y32PMWwh2m35LidOH_fBJ6eHFXH92aukWLvNE660B3zzcGhlXkGO1hWP1UU6KY6U4JGq2qGfuCYjFJWjKqlR1sQwqMItuDWKS8EApF5EI&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
123,"Samsung Galaxy Book5 AI Metal",91990,4.6,463,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-7-255u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itma9c081cdbe95d?pid=COMHE4ATBCUTGUYT&lid=LSTCOMHE4ATBCUTGUYTJZ7NHN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_162&otracker=search&fm=organic&iid=en_Hsz4kOt4QvhJWs7C1qshEf2y32PMWwh2m35LidOH_fB5qMezW44IVeqnjaRN31y9_54vlUw9QAlUFlRYR6QtY-UBYPBIqgZE3mSuDz4HsblI6M0hMpKqXScYrHcLo0nX&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
124,"DELL G15",79990,4.2,986,https://www.flipkart.com/dell-g15-intel-core-i5-13th-gen-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-120-hz-5530-gaming-laptop/p/itmd1b02da743465?pid=COMH8EPFG25GDHDC&lid=LSTCOMH8EPFG25GDHDCJE052J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_163&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMH8EPFG25GDHDC.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","16 GB DDR5 RAM","Windows 11","512 GB SSD","1 Year Basic Onsite Service after remote diagnosis with Hardware-Only Support"
125,"Lenovo Yoga 7 OLED AI PC",101990,4.4,52,https://www.flipkart.com/lenovo-yoga-7-oled-ai-pc-intel-core-ultra-5-125h-16-gb-1-tb-ssd-windows-11-home-14iml9-2-1-laptop/p/itm1ef35128279ee?pid=COMHY24RNAZZBJCZ&lid=LSTCOMHY24RNAZZBJCZYUOFMI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_164&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMHY24RNAZZBJCZ.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB LPDDR5X RAM","Windows 11","1 TB SSD","1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection"
126,"ASUS Chromebook",17990,3.8,3061,https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1500cka-nj0393/p/itmc1d20ec9ce589?pid=COMGSHM3XESWZ6AT&lid=LSTCOMGSHM3XESWZ6ATVEMMNA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_165&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMGSHM3XESWZ6AT.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Celeron Dual Core Processor","4 GB LPDDR4X RAM","64 bit ChromeOS",NULL,"1 Year Onsite Warranty"
127,"ASUS Vivobook Go 15",46990,4.2,2632,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj133ws-e1504fa-nj522ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFHUHQE3XZ&lid=LSTCOMGMGXFHUHQE3XZVMF0VE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_166&otracker=search&fm=organic&iid=8c27e432-9fce-468c-acd7-95f358332be4.COMGMGXFHUHQE3XZ.SEARCH&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Quad Core Processor","8 GB LPDDR5 RAM","64 bit Windows 11","512 GB SSD","1 Year Onsite Warranty"
128,"Samsung Galaxy Book5 AI Metal",84990,4.6,837,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-5-225u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itmc33d2563d0ffc?pid=COMHE4ATPCZ9FXRP&lid=LSTCOMHE4ATPCZ9FXRP7N1GVG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_167&otracker=search&fm=organic&iid=en_Hsz4kOt4QvhJWs7C1qshEf2y32PMWwh2m35LidOH_fDYvjnyzYDL8NetWbNpgJIp3WHJiuMjlX0EHxFVCjPkycH5LP6GMXD1iSKF2pPmS-RI6M0hMpKqXScYrHcLo0nX&ppt=sp&ppn=sp&ssid=894ckifppc0000001784730950420&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
129,"HP 15 (i5 14th Gen)",82990,4.2,195,https://www.flipkart.com/hp-15-i5-14th-gen-intel-core-5-120u-24-gb-512-gb-ssd-windows-11-home-15-fd0262tu-thin-light-laptop/p/itm027a3317f4ff9?pid=COMHM94A7PHVCQT7&lid=LSTCOMHM94A7PHVCQT7QTPOH7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_11&otracker=search&fm=organic&iid=en_kXWkwc5WAOHuBn_u5WwmbbJxdN-ia_TgvRpw6L_mTRATpXeUTieUaPOo9Y-dporTVBeRUaazKxCvHlnM3tgI6r4PScISDLVVYhq3tI9MjrRygHt4WDvHYEs7oHhAF7TE&ppt=None&ppn=None&ssid=56f49g3z6o0000001784730917322&qH=312f91285e048e09&ov_redirect=true,"Intel Core 5 Processor","24 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
130,"DELL 15 (Previouly Inspiron)",57990,4.5,6,https://www.flipkart.com/dell-15-previouly-inspiron-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-dc15255-thin-light-laptop/p/itmb80bb4e819164?pid=COMHDXXUHGDCHMQX&lid=LSTCOMHDXXUHGDCHMQXUEUE9X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_12&otracker=search&fm=organic&iid=en_kXWkwc5WAOHuBn_u5WwmbbJxdN-ia_TgvRpw6L_mTRDVp0GRl1C-vRFz4t702EfrTz1Ij0nnUnEuzeQV0Xdp6nhxtx2ZQZ_phLGtbMBsfGAQ2Z9iRvthbmU5ESsbiIwK&ppt=None&ppn=None&ssid=56f49g3z6o0000001784730917322&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Quad Core Processor","8 GB LPDDR5 RAM","Windows 11","512 GB SSD","1 Year Onsite Warranty"
131,"Acer Aspire 3",46990,4.3,1736,https://www.flipkart.com/acer-aspire-3-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itm707770fddc7e9?pid=COMH4B6CGZKHKUV3&lid=LSTCOMH4B6CGZKHKUV37HVWQK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=search&fm=organic&iid=ee753269-5c34-4051-94b6-3152be90bc26.COMH4B6CGZKHKUV3.SEARCH&ppt=None&ppn=None&ssid=56f49g3z6o0000001784730917322&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","16 GB DDR4 RAM","Windows 11","512 GB SSD","1 Year Carry-in Warranty"
132,"ASUS Chromebook CX14",19990,3.9,474,https://www.flipkart.com/asus-chromebook-cx14-intel-celeron-dual-core-n50-4-gb-64-gb-emmc-storage-chrome-os-cx1405cta-s60620-laptop/p/itm5a14f3731bf15?pid=COMHKQA3R42GHHJF&lid=LSTCOMHKQA3R42GHHJF7ASEFY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_14&otracker=search&fm=organic&iid=ee753269-5c34-4051-94b6-3152be90bc26.COMHKQA3R42GHHJF.SEARCH&ppt=None&ppn=None&ssid=56f49g3z6o0000001784730917322&qH=312f91285e048e09&ov_redirect=true,"Intel Celeron Dual Core Processor","4 GB LPDDR5 RAM",ChromeOS,NULL,"1 Year Onsite Warranty"
133,"ASUS Expertbook P3 Metal High-performance processor",87990,4.3,284,https://www.flipkart.com/asus-expertbook-p3-metal-high-performance-processor-1-yr-adp-intel-core-i7-13th-gen-13620h-32-gb-1-tb-ssd-windows-11-home-p3405cva-ly0308ws-thin-light-laptop/p/itm97eeb89e48af8?pid=COMHB7VN6ZDDZ946&lid=LSTCOMHB7VN6ZDDZ946RHQCBL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_15&otracker=search&fm=organic&iid=ee753269-5c34-4051-94b6-3152be90bc26.COMHB7VN6ZDDZ946.SEARCH&ppt=None&ppn=None&ssid=56f49g3z6o0000001784730917322&qH=312f91285e048e09&ov_redirect=true,"Intel Core i7 Processor (13th Gen)","32 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
134,"HP MSO 2024",50490,4.2,3329,https://www.flipkart.com/hp-mso-2024-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-15-fd0574tu-15-fd0668tu-thin-light-laptop/p/itmcb9e5b7b2d3fb?pid=COMHBFRJEWGN4FMY&lid=LSTCOMHBFRJEWGN4FMYK9ZQ2H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_16&otracker=search&fm=organic&iid=ee753269-5c34-4051-94b6-3152be90bc26.COMHBFRJEWGN4FMY.SEARCH&ppt=None&ppn=None&ssid=56f49g3z6o0000001784730917322&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (13th Gen)","16 GB DDR4 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
135,"Samsung Galaxy Book5 AI Metal",91990,4.6,463,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-7-255u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itma9c081cdbe95d?pid=COMHE4ATBCUTGUYT&lid=LSTCOMHE4ATBCUTGUYTJZ7NHN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=search&fm=organic&iid=en_kXWkwc5WAOHuBn_u5WwmbbJxdN-ia_TgvRpw6L_mTRDDDmLcmVwnILLBxhgRGMf6EpvNAz_V8OztKE0mhnVc5WBvhs4YZDb_tLK308w1JjvbsGiSNV8pmWP5XKcqigqF&ppt=None&ppn=None&ssid=56f49g3z6o0000001784730917322&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
136,"Samsung Galaxy Book5 AI Metal",84990,4.6,837,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-5-225u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itmc33d2563d0ffc?pid=COMHE4ATPCZ9FXRP&lid=LSTCOMHE4ATPCZ9FXRP7N1GVG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=search&fm=organic&iid=en_kXWkwc5WAOHuBn_u5WwmbbJxdN-ia_TgvRpw6L_mTRD974XLiIcVqp5lBfZkXnpWvT9zE8RJe0eekVb3otSNh18RJRVMZ26KUCZrvwX8t-nbsGiSNV8pmWP5XKcqigqF&ppt=None&ppn=None&ssid=56f49g3z6o0000001784730917322&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
