Page,Item_No,Name,Price,Rating,Reviews,Image_URL,Product_Link,Specifications
20,3,Lenovo V14 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) V14 Business Laptop,"₹61,990",4,24 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/k/v/v14-g2-itl-business-laptop-lenovo-original-imagsf8uphxkmmqh.jpeg?q=70,https://www.flipkart.com/lenovo-v14-intel-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-business-laptop/p/itm26138c67d404e?pid=COMGSAZMFM73CFCT&lid=LSTCOMGSAZMFM73CFCTQKZASB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_459&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMGSAZMFM73CFCT.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry In
20,4,ASUS Zenbook 14X OLED AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home) UM5401QA-KM541...,"₹64,990",4.4,"1,201 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/t/x/-original-imahg4ushzj8zyhv.jpeg?q=70,https://www.flipkart.com/asus-zenbook-14x-oled-amd-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-um5401qa-km541ws-thin-light-laptop/p/itm556bf642f4d58?pid=COMGZKHQHERZG2RP&lid=LSTCOMGZKHQHERZG2RPU37D6Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_460&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMGZKHQHERZG2RP.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen 5 Hexa Core Processor | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
20,5,HP Omnibook 3 2K WUXGA Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) Omnibook 3 14-hz0024QU Laptop,"₹72,990",4.1,11 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/e/9/-original-imahzvfcsqpynrcd.jpeg?q=70,https://www.flipkart.com/hp-omnibook-3-2k-wuxga-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-14-hz0024qu-laptop/p/itmbd5346cd09abc?pid=COMHZGK2ACSECZB5&lid=LSTCOMHZGK2ACSECZB52ALLPO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_461&otracker=search&fm=organic&iid=en_RTy_MNcV6GdSJV6fFsLwACpAFK_7wbLkCvQ4inh8i3xxzAe7lxNBpBYD-WlRhpmdQDaMOpjaAqIhVlr2eDOqkK8WMJxc_eOD3pdFe_35DQX-ynokPffBxjIkQnhccG3K&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 inch) Display | MS Office Home 2024 | 1 Year Onsite Service
20,6,HP 15 (i5 14th Gen) Intel Core 5 120U - (24 GB/512 GB SSD/Windows 11 Home) 15-fd0262TU Thin and Light ...,"₹82,990",4.2,195 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/i/b/-original-imahzu4rwxnezv9x.jpeg?q=70,https://www.flipkart.com/hp-15-i5-14th-gen-intel-core-5-120u-24-gb-512-gb-ssd-windows-11-home-15-fd0262tu-thin-light-laptop/p/itm027a3317f4ff9?pid=COMHM94A7PHVCQT7&lid=LSTCOMHM94A7PHVCQT7QTPOH7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_462&otracker=search&fm=organic&iid=en_RTy_MNcV6GdSJV6fFsLwACpAFK_7wbLkCvQ4inh8i3wC5Mehmy11iaQnYIuDxoSTajNODExQ3AD2YwLVEpFEnHQxmIaeT1eVU6lHR1JOxyD-ynokPffBxjIkQnhccG3K&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core 5 Processor | 24 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365(1-Year Validity) | 1 Year Onsite Service
20,7,HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-GY0501AU Thin and Light Lap...,"₹49,990",4.3,"4,137 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/y/w/-original-imahg5ftyggh7dzz.jpeg?q=70,https://www.flipkart.com/hp-15s-amd-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-15s-gy0501au-thin-light-laptop/p/itma3ecca3dba795?pid=COMG6MVEA2PWVH3B&lid=LSTCOMG6MVEA2PWVH3BWW71XP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_463&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMG6MVEA2PWVH3B.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen 3 Dual Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 256 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home and Student 2019 included | 1 Year Onsite Warranty
20,8,Lenovo ThinkBook 15 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) TB15 G4 IAP Thin...,"₹88,826",4,4 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/4/y/m/-original-imahg4utt37x2wcz.jpeg?q=70,https://www.flipkart.com/lenovo-thinkbook-15-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-tb15-g4-iap-thin-light-laptop/p/itm65936d217ef8a?pid=COMGQY58JZHSCAWW&lid=LSTCOMGQY58JZHSCAWWIFRESO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_464&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMGQY58JZHSCAWW.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core i7 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
20,9,DELL 15 (Previously Inspiron) AI Powered Intel Core Ultra 5 225H - (8 GB/512 GB SSD/Windows 11 Home) 3...,"₹73,990",3.7,7 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/w/5/-original-imahmp2zyeagkgze.jpeg?q=70,https://www.flipkart.com/dell-15-previously-inspiron-ai-powered-intel-core-ultra-5-225h-8-gb-512-gb-ssd-windows-11-home-3530-dc-15260-thin-light-laptop/p/itmfebef182c171c?pid=COMHM29D3ZC49ZRE&lid=LSTCOMHM29D3ZC49ZRE7DGIEE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_465&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMHM29D3ZC49ZRE.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 5 Processor | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | McAfee | 1 Year Onsite Service
20,10,Infinix ZERO BOOK Series Laptop Intel Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Hom...,"₹56,990",3.6,30 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/t/6/-original-imahg5ftzfmy7zhp.jpeg?q=70,https://www.flipkart.com/infinix-zero-book-series-laptop-intel-core-i7-12th-gen-12700h-16-gb-512-gb-ssd-windows-11-home-zl12-business/p/itmad7e026e8b8c5?pid=COMGMFK7UGEMRBEN&lid=LSTCOMGMFK7UGEMRBENA08QCS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_466&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMGMFK7UGEMRBEN.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core i7 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
20,11,DELL 15 (Previouly Inspiron) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) DC15255 T...,"₹57,990",4.5,6 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/x/0/-original-imahzv9agugnddrg.jpeg?q=70,https://www.flipkart.com/dell-15-previouly-inspiron-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-dc15255-thin-light-laptop/p/itmb80bb4e819164?pid=COMHDXXUHGDCHMQX&lid=LSTCOMHDXXUHGDCHMQXUEUE9X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_467&otracker=search&fm=organic&iid=en_RTy_MNcV6GdSJV6fFsLwACpAFK_7wbLkCvQ4inh8i3zQnC9-lxrwvj3dgkgxSWwiKS7KjhXWMehRCKPAR7kLICmyONG8u9GUv-mVZHUzBoz-ynokPffBxjIkQnhccG3K&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Onsite Warranty
20,12,HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14-ep1152TU Thin and Light Lapt...,"₹85,990",4.1,790 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/h/z/-original-imahgh9exfmtg44y.jpeg?q=70,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-14-ep1152tu-thin-light-laptop/p/itm448874079369f?pid=COMHG98EXZ3AJYZN&lid=LSTCOMHG98EXZ3AJYZNODD67U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_468&otracker=search&fm=organic&iid=en_RTy_MNcV6GdSJV6fFsLwACpAFK_7wbLkCvQ4inh8i3yQR98X89LU1eYV6GrZlMh8n9sG8qIKSbGwDcGdLV_LgSGkgDYpheMzpTOfbcb9jJpADbkvY7XYyFuwEkyuWs_t&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
20,13,HP HyperX Omen Intel Core i7 14th Gen 14650HX - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,"₹1,49,990",4.3,69 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/s/8/-original-imahk2z3s4fhkzp9.jpeg?q=70,https://www.flipkart.com/hp-hyperx-omen-intel-core-i7-14th-gen-14650hx-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15-ga0028tx-gaming-laptop/p/itme4efd91a109d9?pid=COMHJZJWYPFCTTMB&lid=LSTCOMHJZJWYPFCTTMBKQLGAB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_469&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMHJZJWYPFCTTMB.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core i7 Processor (14th Gen) | 24 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 38.86 cm (15.3 inch) Display | 1 Year Onsite Service
20,14,DELL Inspiron 5430 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) New Inspiron 5430...,"₹79,999",3.8,13 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/z/e/inspiron-5430-thin-and-light-laptop-dell-original-imagqdydjbmh8mmu.jpeg?q=70,https://www.flipkart.com/dell-inspiron-5430-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-new-thin-light-laptop/p/itm2d84af8f1410c?pid=COMGQDYDKEEHBBUJ&lid=LSTCOMGQDYDKEEHBBUJVKFZNO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_470&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMGQDYDKEEHBBUJ.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,"Intel Core i7 Processor (13th Gen) | 16 GB LPDDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.81 cm (14.1 Inch) Display | Windows 11, Microsoft Office Home and Student 2021, McAfee® Multi Device Security 15-month subscription | 1 Year Onsite Hardware Service"
20,15,HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-ep1151TU/14-gr1036TU/14-ep...,"₹79,990",4.1,790 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/9/k/-original-imahgry8nwkejmae.jpeg?q=70,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-ep1151tu-14-gr1036tu-14-ep1151tu-thin-light-laptop/p/itm4c681812b88bf?pid=COMHF8G932EYZAJF&lid=LSTCOMHF8G932EYZAJFOUI9CA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_471&otracker=search&fm=organic&iid=en_RTy_MNcV6GdSJV6fFsLwACpAFK_7wbLkCvQ4inh8i3xF4aGyiaCYnBN95C7EjILX3zzcGhlXkGO1hWP1UU6KY6U4JGq2qGfuCYjFJWjKqlRADbkvY7XYyFuwEkyuWs_t&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
20,16,Samsung Galaxy Book5 AI Metal Intel Core Ultra 7 255U - (16 GB/512 GB SSD/Windows 11 Home) NP750XHD Th...,"₹91,990",4.6,463 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/2/e/-original-imahzcf3jkkjkhgc.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-7-255u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itma9c081cdbe95d?pid=COMHE4ATBCUTGUYT&lid=LSTCOMHE4ATBCUTGUYTJZ7NHN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_472&otracker=search&fm=organic&iid=en_RTy_MNcV6GdSJV6fFsLwACpAFK_7wbLkCvQ4inh8i3yKHDCcdTMJzzICLGk3TGu8_54vlUw9QAlUFlRYR6QtY-UBYPBIqgZE3mSuDz4Hsbn-ynokPffBxjIkQnhccG3K&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 7 Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
20,17,DELL G15 Microsoft Office Home 2024 Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6...,"₹97,555",4.2,986 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/3/4/-original-imahzye3qhgzugub.jpeg?q=70,https://www.flipkart.com/dell-g15-microsoft-office-home-2024-intel-core-i5-13th-gen-13450hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3050-120-hz-5530-gaming-laptop/p/itmd1b02da743465?pid=COMH8Z22WGKPQGV3&lid=LSTCOMH8Z22WGKPQGV3TRLG7H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_473&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMH8Z22WGKPQGV3.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 | Dell Support Assist | 1 Year Onsite Warranty
20,18,"MICROSOFT Surface Laptop 13"" with Microsoft 365 for 6 Months* Snapdragon X Plus - (16 GB/512 GB SSD/Wi...","₹1,09,999",4.9,10 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/b/x/-original-imahhx4jc3rdptmf.jpeg?q=70,https://www.flipkart.com/microsoft-surface-laptop-13-365-6-months-snapdragon-x-plus-16-gb-512-gb-ssd-windows-11-home-ep2-31940/p/itm5f00f33eeb665?pid=COMHHX3YB2YZ4HYZ&lid=LSTCOMHHX3YB2YZ4HYZKSOFPT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_474&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMHHX3YB2YZ4HYZ.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Snapdragon X Plus Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 33.02 cm (13 Inch) Touchscreen Display | NA | 1 Year Limited Warranty
20,19,Infinix Zerobook 13 Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Laptop,"₹72,990",Not Found,Not Found,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/j/h/-original-imahzb2kj4xpprma.jpeg?q=70,https://www.flipkart.com/infinix-zerobook-13-intel-core-i9-13th-gen-13900h-16-gb-512-gb-ssd-windows-11-home-zl513-laptop/p/itmfbc1891fca4c0?pid=COMHNHPUD7X7BHHB&lid=LSTCOMHNHPUD7X7BHHBZ25ZCP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_475&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMHNHPUD7X7BHHB.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core i9 Processor (13th Gen) | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | Microsoft Office 365 | 1 Year Onsite Service
20,20,HP Victus Intel Core i7 13th Gen 13650 HX - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,22,990",Not Found,Not Found,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/p/1/-original-imahzphngsqakuyv.jpeg?q=70,https://www.flipkart.com/hp-victus-intel-core-i7-13th-gen-13650-hx-24-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15-fa2531tx-gaming-laptop/p/itm05ae1680c35a3?pid=COMHKQAD2DWA4Y8U&lid=LSTCOMHKQAD2DWA4Y8UCRJIAH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_476&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMHKQAD2DWA4Y8U.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core i7 Processor (13th Gen) | 24 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Service
20,21,Samsung Galaxy Book5 AI Metal Intel Core Ultra 5 225U - (16 GB/512 GB SSD/Windows 11 Home) NP750XHD Th...,"₹84,990",4.6,837 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/2/e/-original-imahzcf3jkkjkhgc.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-5-225u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itmc33d2563d0ffc?pid=COMHE4ATPCZ9FXRP&lid=LSTCOMHE4ATPCZ9FXRP7N1GVG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_477&otracker=search&fm=organic&iid=en_RTy_MNcV6GdSJV6fFsLwACpAFK_7wbLkCvQ4inh8i3x50P0TTgQcjWmS1jj5pBzE3WHJiuMjlX0EHxFVCjPkycH5LP6GMXD1iSKF2pPmS-T-ynokPffBxjIkQnhccG3K&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 5 Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
20,22,HP OMEN AI AMD Ryzen AI 7 Octa Core AI 7 350 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,"₹1,34,990",4.5,112 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/a/f/-original-imahgfdy8czyaypq.jpeg?q=70,https://www.flipkart.com/hp-omen-ai-amd-ryzen-7-octa-core-350-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-16-ap0165ax-gaming-laptop/p/itm5661c90728083?pid=COMHEHHXKFQSABXZ&lid=LSTCOMHEHHXKFQSABXZEF3JCN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_478&otracker=search&fm=organic&iid=en_RTy_MNcV6GdSJV6fFsLwACpAFK_7wbLkCvQ4inh8i3yFX0ERmseOLSvt0NCxIlv7St8s0FwzStmVNuDw0YIb7vRQYaQqNgqexXd2bqUccoK-kieIOxF9tIPXQpRqkeN9&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen AI 7 Octa Core Processor | 24 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Warranty
20,23,Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Light Lapt...,"₹48,999",3.7,169 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/b/w/-original-imahg5fxj8f6hf4n.jpeg?q=70,https://www.flipkart.com/acer-one-14-amd-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-z2-493-thin-light-laptop/p/itm283f44123aab0?pid=COMGTR89NPGW2NX3&lid=LSTCOMGTR89NPGW2NX3TRPNBS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_479&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMGTR89NPGW2NX3.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen 3 Dual Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
20,24,ASUS Expertbook P1 with 1 Yr ADP(i3 14th Gen) Intel Core 3 13th Gen 1315U - (16 GB/512 GB SSD/Windows ...,"₹54,990",4.3,"6,585 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/7/q/-enriched-transparent-original-imahehnhwehhffc4.png?q=70,https://www.flipkart.com/asus-expertbook-p1-1-yr-adp-i3-14th-gen-intel-core-3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-p1503cva-s71074ws-thin-light-laptop/p/itmf84b442d31b6b?pid=COMH8Z2QENXVKHGX&lid=LSTCOMH8Z2QENXVKHGXT2JJBZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_480&otracker=search&fm=organic&iid=91ee54f9-fc5f-4eba-acef-5d9ddfe4f6e0.COMH8Z2QENXVKHGX.SEARCH&ppt=sp&ppn=sp&ssid=dhwnifj96o0000001784731020345&qH=312f91285e048e09&ov_redirect=true,"Intel Core 3 Processor (13th Gen) | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
21,1,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,"₹56,990",4.4,"19,735 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/t/y/-enriched-transparent-original-imahg53xspmfrsdd.png?q=70,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-np750xgj-lg6in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_481&otracker=search&fm=organic&iid=en_xa8cmAi4ODVepQOgiy6Tu5B1ZiNs0HpNUYgeHizx_teEDPRuyvSjLtHWZxoSwQg7sfGME0kkMQMICwGxasfmZSpiZoP3ZcDDMuaOuWFYumP-qSToabrcxkEh6pQIPu1h&ppt=sp&ppn=sp&ssid=phpfdmltw00000001784731025994&qH=312f91285e048e09&ov_redirect=true,Intel Core i5 Processor (13th Gen) | 8 GB LPDDR4X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
